date,site,pxct,pxin,pxna,toha,inha,drha,naha
1993-01-11,Peripheral 5,3650,0,0,328.5,0,328.5,0
1993-01-27,Peripheral 5,3650,0,0,328.5,0,328.5,0
1993-02-12,Peripheral 5,3650,0,0,328.5,0,328.5,0
1993-02-28,Peripheral 5,3650,0,0,328.5,0,328.5,0
1993-03-16,Peripheral 5,3650,0,0,328.5,0,328.5,0
1993-04-01,Peripheral 5,3650,0,0,328.5,0,328.5,0
1993-04-17,Peripheral 5,3650,0,0,328.5,0,328.5,0
1993-05-03,Peripheral 5,3650,3180,0,328.5,286.2,42.3,0
1993-06-04,Peripheral 5,3650,2591,1,328.5,233.19,95.22,0.09
1993-08-23,Peripheral 5,3650,1425,0,328.5,128.25,200.25,0
1993-09-08,Peripheral 5,3650,0,0,328.5,0,328.5,0
1993-10-26,Peripheral 5,3650,0,0,328.5,0,328.5,0
1993-11-11,Peripheral 5,3650,0,0,328.5,0,328.5,0
1993-11-27,Peripheral 5,3650,0,0,328.5,0,328.5,0
1994-01-30,Peripheral 5,3650,0,0,328.5,0,328.5,0
1994-03-03,Peripheral 5,3650,2277,0,328.5,204.93,123.57,0
1994-03-19,Peripheral 5,3650,0,0,328.5,0,328.5,0
1994-04-20,Peripheral 5,3650,0,0,328.5,0,328.5,0
1994-05-06,Peripheral 5,3650,0,0,328.5,0,328.5,0
1994-05-22,Peripheral 5,3650,0,0,328.5,0,328.5,0
1994-06-07,Peripheral 5,3650,0,0,328.5,0,328.5,0
1994-06-23,Peripheral 5,3650,0,0,328.5,0,328.5,0
1994-07-25,Peripheral 5,3650,0,0,328.5,0,328.5,0
1994-08-10,Peripheral 5,3650,0,0,328.5,0,328.5,0
1994-08-26,Peripheral 5,3650,0,0,328.5,0,328.5,0
1994-09-11,Peripheral 5,3650,0,0,328.5,0,328.5,0
1994-10-13,Peripheral 5,3650,0,0,328.5,0,328.5,0
1994-11-14,Peripheral 5,3650,0,0,328.5,0,328.5,0
1994-11-30,Peripheral 5,3650,0,0,328.5,0,328.5,0
1995-01-17,Peripheral 5,3650,50,0,328.5,4.5,324,0
1995-02-02,Peripheral 5,3650,3,0,328.5,0.27,328.23,0
1995-03-06,Peripheral 5,3650,3566,0,328.5,320.94,7.56,0
1995-05-09,Peripheral 5,3650,3521,0,328.5,316.89,11.61,0
1995-06-26,Peripheral 5,3650,3407,7,328.5,306.63,21.24,0.63
1995-07-28,Peripheral 5,3650,3297,5,328.5,296.73,31.32,0.45
1995-08-29,Peripheral 5,3650,2819,0,328.5,253.71,74.79,0
1995-09-30,Peripheral 5,3650,0,0,328.5,0,328.5,0
1995-10-16,Peripheral 5,3650,0,0,328.5,0,328.5,0
1996-01-20,Peripheral 5,3650,33,0,328.5,2.97,325.53,0
1996-02-21,Peripheral 5,3650,0,0,328.5,0,328.5,0
1996-04-09,Peripheral 5,3650,0,0,328.5,0,328.5,0
1996-04-25,Peripheral 5,3650,0,0,328.5,0,328.5,0
1996-07-30,Peripheral 5,3650,0,0,328.5,0,328.5,0
1996-08-31,Peripheral 5,3650,0,0,328.5,0,328.5,0
1996-09-16,Peripheral 5,3650,0,0,328.5,0,328.5,0
1996-10-18,Peripheral 5,3650,0,0,328.5,0,328.5,0
1996-11-03,Peripheral 5,3650,0,0,328.5,0,328.5,0
1996-11-19,Peripheral 5,3650,0,0,328.5,0,328.5,0
1996-12-05,Peripheral 5,3650,0,0,328.5,0,328.5,0
1997-01-06,Peripheral 5,3650,0,0,328.5,0,328.5,0
1997-01-22,Peripheral 5,3650,1784,0,328.5,160.56,167.94,0
1997-02-23,Peripheral 5,3650,3419,0,328.5,307.71,20.79,0
1997-03-11,Peripheral 5,3650,3258,0,328.5,293.22,35.28,0
1997-03-27,Peripheral 5,3650,2027,0,328.5,182.43,146.07,0
1997-07-01,Peripheral 5,3650,1812,1,328.5,163.08,165.33,0.09
1997-07-17,Peripheral 5,3650,843,0,328.5,75.87,252.63,0
1997-09-03,Peripheral 5,3650,2452,0,328.5,220.68,107.82,0
1997-09-19,Peripheral 5,3650,8,0,328.5,0.72,327.78,0
1997-10-05,Peripheral 5,3650,0,0,328.5,0,328.5,0
1997-11-22,Peripheral 5,3650,0,0,328.5,0,328.5,0
1997-12-08,Peripheral 5,3650,0,0,328.5,0,328.5,0
1997-12-24,Peripheral 5,3650,0,0,328.5,0,328.5,0
1998-01-09,Peripheral 5,3650,0,0,328.5,0,328.5,0
1998-01-25,Peripheral 5,3650,0,0,328.5,0,328.5,0
1998-02-10,Peripheral 5,3650,0,0,328.5,0,328.5,0
1998-03-30,Peripheral 5,3650,0,0,328.5,0,328.5,0
1998-05-17,Peripheral 5,3650,0,0,328.5,0,328.5,0
1998-07-20,Peripheral 5,3650,3172,1,328.5,285.48,42.93,0.09
1998-08-21,Peripheral 5,3650,2909,0,328.5,261.81,66.69,0
1998-09-06,Peripheral 5,3650,1322,0,328.5,118.98,209.52,0
1998-09-22,Peripheral 5,3650,0,0,328.5,0,328.5,0
1998-10-08,Peripheral 5,3650,0,0,328.5,0,328.5,0
1998-10-24,Peripheral 5,3650,0,0,328.5,0,328.5,0
1998-11-25,Peripheral 5,3650,0,0,328.5,0,328.5,0
1998-12-27,Peripheral 5,3650,1569,0,328.5,141.21,187.29,0
1999-01-12,Peripheral 5,3650,3502,0,328.5,315.18,13.32,0
1999-01-28,Peripheral 5,3650,3372,0,328.5,303.48,25.02,0
1999-03-01,Peripheral 5,3650,3295,0,328.5,296.55,31.95,0
1999-04-18,Peripheral 5,3650,3365,0,328.5,302.85,25.65,0
1999-06-05,Peripheral 5,3650,3110,0,328.5,279.9,48.6,0
1999-06-21,Peripheral 5,3650,2943,1,328.5,264.87,63.54,0.09
1999-07-15,Peripheral 5,3650,2405,0,328.5,216.45,112.05,0
1999-07-23,Peripheral 5,3650,1895,0,328.5,170.55,157.95,0
1999-08-08,Peripheral 5,3650,0,0,328.5,0,328.5,0
1999-08-16,Peripheral 5,3650,0,0,328.5,0,328.5,0
1999-08-24,Peripheral 5,3650,0,0,328.5,0,328.5,0
1999-09-17,Peripheral 5,3650,0,0,328.5,0,328.5,0
1999-10-03,Peripheral 5,3650,0,0,328.5,0,328.5,0
1999-11-20,Peripheral 5,3650,1766,0,328.5,158.94,169.56,0
2000-04-12,Peripheral 5,3650,3375,0,328.5,303.75,24.75,0
2000-05-14,Peripheral 5,3650,3088,0,328.5,277.92,50.58,0
2000-05-30,Peripheral 5,3650,2806,0,328.5,252.54,75.96,0
2000-06-15,Peripheral 5,3650,2625,0,328.5,236.25,92.25,0
2000-07-01,Peripheral 5,3650,1814,0,328.5,163.26,165.24,0
2000-08-02,Peripheral 5,3650,0,0,328.5,0,328.5,0
2000-08-18,Peripheral 5,3650,0,0,328.5,0,328.5,0
2000-10-21,Peripheral 5,3650,0,0,328.5,0,328.5,0
2000-11-06,Peripheral 5,3650,0,0,328.5,0,328.5,0
2000-12-24,Peripheral 5,3650,0,0,328.5,0,328.5,0
2001-02-10,Peripheral 5,3650,8,0,328.5,0.72,327.78,0
2001-03-14,Peripheral 5,3650,3423,0,328.5,308.07,20.43,0
2001-04-15,Peripheral 5,3650,2825,0,328.5,254.25,74.25,0
2001-05-17,Peripheral 5,3650,2542,0,328.5,228.78,99.72,0
2001-07-04,Peripheral 5,3650,84,0,328.5,7.56,320.94,0
2001-08-05,Peripheral 5,3650,0,0,328.5,0,328.5,0
2001-08-21,Peripheral 5,3650,0,0,328.5,0,328.5,0
2001-09-06,Peripheral 5,3650,0,0,328.5,0,328.5,0
2001-10-24,Peripheral 5,3650,1591,0,328.5,143.19,185.31,0
2001-11-09,Peripheral 5,3650,9,0,328.5,0.81,327.69,0
2001-11-25,Peripheral 5,3650,0,0,328.5,0,328.5,0
2001-12-27,Peripheral 5,3650,0,0,328.5,0,328.5,0
2002-01-12,Peripheral 5,3650,0,0,328.5,0,328.5,0
2002-05-04,Peripheral 5,3650,3504,0,328.5,315.36,13.14,0
2002-06-21,Peripheral 5,3650,3268,1,328.5,294.12,34.29,0.09
2002-07-07,Peripheral 5,3650,3237,0,328.5,291.33,37.17,0
2002-07-23,Peripheral 5,3650,3045,0,328.5,274.05,54.45,0
2002-08-08,Peripheral 5,3650,2791,0,328.5,251.19,77.31,0
2002-08-24,Peripheral 5,3650,1550,0,328.5,139.5,189,0
2002-09-25,Peripheral 5,3650,0,0,328.5,0,328.5,0
2002-10-11,Peripheral 5,3650,0,0,328.5,0,328.5,0
2002-11-12,Peripheral 5,3650,0,0,328.5,0,328.5,0
2002-11-28,Peripheral 5,3650,0,0,328.5,0,328.5,0
2002-12-14,Peripheral 5,3650,0,0,328.5,0,328.5,0
2002-12-30,Peripheral 5,3650,3192,0,328.5,287.28,41.22,0
2003-01-31,Peripheral 5,3650,3440,0,328.5,309.6,18.9,0
2003-04-21,Peripheral 5,3650,3549,0,328.5,319.41,9.09,0
2003-05-07,Peripheral 5,3650,3538,0,328.5,318.42,10.08,0
2003-05-23,Peripheral 5,3650,3528,0,328.5,317.52,10.98,0
2003-07-02,Peripheral 5,3650,3497,3,328.5,314.73,13.5,0.27
2003-07-18,Peripheral 5,3650,3437,0,328.5,309.33,19.17,0
2003-07-26,Peripheral 5,3650,2864,566,328.5,257.76,19.8,50.94
2003-08-03,Peripheral 5,3650,3424,0,328.5,308.16,20.34,0
2003-08-19,Peripheral 5,3650,3348,0,328.5,301.32,27.18,0
2003-08-27,Peripheral 5,3650,2703,575,328.5,243.27,33.48,51.75
2003-09-04,Peripheral 5,3650,3252,0,328.5,292.68,35.82,0
2003-09-20,Peripheral 5,3650,2805,0,328.5,252.45,76.05,0
2003-10-06,Peripheral 5,3650,88,0,328.5,7.92,320.58,0
2003-10-14,Peripheral 5,3650,0,534,328.5,0,280.44,48.06
2003-12-01,Peripheral 5,3650,0,536,328.5,0,280.26,48.24
2003-12-09,Peripheral 5,3650,0,0,328.5,0,328.5,0
2003-12-17,Peripheral 5,3650,0,622,328.5,0,272.52,55.98
2003-12-25,Peripheral 5,3650,0,0,328.5,0,328.5,0
2004-01-10,Peripheral 5,3650,0,0,328.5,0,328.5,0
2004-01-26,Peripheral 5,3650,0,0,328.5,0,328.5,0
2004-02-03,Peripheral 5,3650,0,565,328.5,0,277.65,50.85
2004-02-11,Peripheral 5,3650,0,0,328.5,0,328.5,0
2004-03-14,Peripheral 5,3650,0,0,328.5,0,328.5,0
2004-03-22,Peripheral 5,3650,0,577,328.5,0,276.57,51.93
2004-04-15,Peripheral 5,3650,3514,0,328.5,316.26,12.24,0
2004-05-01,Peripheral 5,3650,3441,0,328.5,309.69,18.81,0
2004-06-18,Peripheral 5,3650,3342,0,328.5,300.78,27.72,0
2004-06-26,Peripheral 5,3650,2737,645,328.5,246.33,24.12,58.05
2004-07-04,Peripheral 5,3650,3217,0,328.5,289.53,38.97,0
2004-07-20,Peripheral 5,3650,3199,0,328.5,287.91,40.59,0
2004-08-05,Peripheral 5,3650,2990,0,328.5,269.1,59.4,0
2004-08-13,Peripheral 5,3650,2247,586,328.5,202.23,73.53,52.74
2004-08-21,Peripheral 5,3650,2497,0,328.5,224.73,103.77,0
2004-08-29,Peripheral 5,3650,1048,563,328.5,94.32,183.51,50.67
2004-09-22,Peripheral 5,3650,0,0,328.5,0,328.5,0
2004-09-30,Peripheral 5,3650,228,661,328.5,20.52,248.49,59.49
2004-10-08,Peripheral 5,3650,0,0,328.5,0,328.5,0
2004-10-16,Peripheral 5,3650,0,607,328.5,0,273.87,54.63
2004-10-24,Peripheral 5,3650,0,0,328.5,0,328.5,0
2004-11-17,Peripheral 5,3650,0,580,328.5,0,276.3,52.2
2004-11-25,Peripheral 5,3650,0,0,328.5,0,328.5,0
2004-12-03,Peripheral 5,3650,0,530,328.5,0,280.8,47.7
2004-12-11,Peripheral 5,3650,0,0,328.5,0,328.5,0
2004-12-19,Peripheral 5,3650,0,566,328.5,0,277.56,50.94
2005-01-04,Peripheral 5,3650,0,571,328.5,0,277.11,51.39
2005-01-12,Peripheral 5,3650,0,0,328.5,0,328.5,0
2005-01-28,Peripheral 5,3650,0,0,328.5,0,328.5,0
2005-02-05,Peripheral 5,3650,0,597,328.5,0,274.77,53.73
2005-02-13,Peripheral 5,3650,0,0,328.5,0,328.5,0
2005-02-21,Peripheral 5,3650,0,639,328.5,0,270.99,57.51
2005-03-17,Peripheral 5,3650,0,0,328.5,0,328.5,0
2005-03-25,Peripheral 5,3650,0,566,328.5,0,277.56,50.94
2005-04-10,Peripheral 5,3650,0,669,328.5,0,268.29,60.21
2005-04-18,Peripheral 5,3650,0,0,328.5,0,328.5,0
2005-04-26,Peripheral 5,3650,0,722,328.5,0,263.52,64.98
2005-05-28,Peripheral 5,3650,0,693,328.5,0,266.13,62.37
2005-06-05,Peripheral 5,3650,0,0,328.5,0,328.5,0
2005-06-21,Peripheral 5,3650,0,0,328.5,0,328.5,0
2005-07-15,Peripheral 5,3650,0,684,328.5,0,266.94,61.56
